Inn; FullName ; shortname ; region ; founder ; Kpp ; students_2018 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4346011035;" Федеральное государственное бюджетное образовательное учреждение высшего образования ""Вятский государственный университет"" "; Вятский государственный университет ; Кировская область ; Министерство образования и науки Российской Федерации ; 434 501 001.00   ; 22 053.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4346010151;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КИРОВСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; КИРОВСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ; Кировская область ; Министерство здравоохранения Российской Федерации ; 434 501 001.00   ; 2 738.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4346012790;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВЯТСКАЯ ГОСУДАРСТВЕННАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ"" "; ВЯТСКАЯ ГОСУДАРСТВЕННАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ ; Кировская область ; Министерство сельского хозяйства Российской Федерации ; 434 501 001.00   ; 3 767.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4207017537;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Кемеровский государственный университет"" "; Кемеровский государственный университет ; Кемеровская область ; Министерство образования и науки Российской Федерации ; 420 501 001.00   ; 16 214.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4207012578;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КУЗБАССКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ Т.Ф. ГОРБАЧЕВА"" "; КУЗБАССКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ Т.Ф. ГОРБАЧЕВА ; Кемеровская область ; Министерство образования и науки Российской Федерации ; 420 501 001.00   ; 10 976.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4216003509;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СИБИРСКИЙ ГОСУДАРСТВЕННЫЙ ИНДУСТРИАЛЬНЫЙ УНИВЕРСИТЕТ"" "; СИБИРСКИЙ ГОСУДАРСТВЕННЫЙ ИНДУСТРИАЛЬНЫЙ УНИВЕРСИТЕТ ; Кемеровская область ; Министерство образования и науки Российской Федерации ; 421 701 001.00   ; 7 268.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4206007720;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КЕМЕРОВСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; КЕМЕРОВСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ; Кемеровская область ; Министерство здравоохранения Российской Федерации ; 420 501 001.00   ; 3 302.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4206007712;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КЕМЕРОВСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ КУЛЬТУРЫ"" "; КЕМЕРОВСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ КУЛЬТУРЫ ; Кемеровская область ; Министерство культуры Российской Федерации ; 420 501 001.00   ; 2 533.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4205035690;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КЕМЕРОВСКИЙ ГОСУДАРСТВЕННЫЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ИНСТИТУТ"" "; КЕМЕРОВСКИЙ ГОСУДАРСТВЕННЫЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ИНСТИТУТ ; Кемеровская область ; Министерство сельского хозяйства Российской Федерации ; 420 501 001.00   ; 3 181.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
901006061;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СЕВЕРО-КАВКАЗСКАЯ ГОСУДАРСТВЕННАЯ ГУМАНИТАРНО-ТЕХНОЛОГИЧЕСКАЯ АКАДЕМИЯ"" "; СЕВЕРО-КАВКАЗСКАЯ ГОСУДАРСТВЕННАЯ ГУМАНИТАРНО-ТЕХНОЛОГИЧЕСКАЯ АКАДЕМИЯ ; Карачаево-Черкесская Республика ; Министерство образования и науки Российской Федерации ; 90 101 001.00   ; 4 130.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
902007156;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАРАЧАЕВО-ЧЕРКЕССКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ У.Д. АЛИЕВА"" "; КАРАЧАЕВО-ЧЕРКЕССКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ У.Д. АЛИЕВА ; Карачаево-Черкесская Республика ; Министерство образования и науки Российской Федерации ; 91 901 001.00   ; 5 576.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4100001140;" Федеральное государственное бюджетное образовательное учреждение высшего образования ""Камчатский государственный технический университет"" "; Камчатский государственный технический университет ; Камчатский край ; Федеральное агентство по рыболовству ; 410 101 001.00   ; 2 149.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4100001189;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАМЧАТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ ВИТУСА БЕРИНГА"" "; КАМЧАТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ ВИТУСА БЕРИНГА ; Камчатский край ; Министерство образования и науки Российской Федерации ; 410 101 001.00   ; 1 336.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
4027008974;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАЛУЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМ. К.Э. ЦИОЛКОВСКОГО"" "; КАЛУЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМ. К.Э. ЦИОЛКОВСКОГО ; Калужская область ; Министерство образования и науки Российской Федерации ; 402 701 001.00   ; 5 147.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3906019856;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""Балтийский федеральный университет имени Иммануила Канта"" "; Балтийский федеральный университет имени Иммануила Канта ; Калининградская область ; Министерство образования и науки Российской Федерации ; 390 601 001.00   ; 6 977.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3904014891;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАЛИНИНГРАДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"" "; КАЛИНИНГРАДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ; Калининградская область ; Федеральное агентство по рыболовству ; 390 601 001.00   ; 8 949.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3914008640; ПЕДАГОГИЧЕСКИЙ ИНСТИТУТ ;" ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО  ОБРАЗОВАНИЯ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ПЕДАГОГИЧЕСКИЙ ИНСТИТУТ"" "; Калининградская область ; Министерство образования Калининградской области ; 391 401 001.00   ; 460.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
711029536;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАБАРДИНО-БАЛКАРСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ В.М. КОКОВА"" "; КАБАРДИНО-БАЛКАРСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ В.М. КОКОВА ; Кабардино-Балкарская Республика ; Министерство сельского хозяйства Российской Федерации ; 72 501 001.00   ; 4 671.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
711001114;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Северо-Кавказский государственный институт искусств"" "; Северо-Кавказский государственный институт искусств ; Кабардино-Балкарская Республика ; Министерство культуры Российской Федерации ; 72 501 001.00   ; 377.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3812014066;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИРКУТСКИЙ НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"" "; ИРКУТСКИЙ НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ; Иркутская область ; Министерство образования и науки Российской Федерации ; 381 201 001.00   ; 15 684.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3812010086;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИРКУТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"" "; ИРКУТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ ; Иркутская область ; Федеральное агентство железнодорожного транспорта ; 381 201 001.00   ; 13 540.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3808013278;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИРКУТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; ИРКУТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Иркутская область ; Министерство образования и науки Российской Федерации ; 380 801 001.00   ; 14 831.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3811022096;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИРКУТСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; ИРКУТСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ; Иркутская область ; Министерство здравоохранения Российской Федерации ; 381 101 001.00   ; 3 742.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3808011538;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""БАЙКАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; БАЙКАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Иркутская область ; Министерство образования и науки Российской Федерации ; 380 801 001.00   ; 14 838.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3811024304;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИРКУТСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ А.А.ЕЖЕВСКОГО"" "; ИРКУТСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ А.А.ЕЖЕВСКОГО ; Иркутская область ; Министерство сельского хозяйства Российской Федерации ; 382 701 001.00   ; 6 338.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3805100148;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""БРАТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; БРАТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Иркутская область ; Министерство образования и науки Российской Федерации ; 380 501 001.00   ; 3 981.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3801022636;" Федеральное государственное бюджетное образовательное учреждение высшего образования ""Ангарский государственный технический университет"" "; Ангарский государственный технический университет ; Иркутская область ; Министерство образования и науки Российской Федерации ; 380 101 001.00   ; 2 077.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3731000308;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИВАНОВСКИЙ ГОСУДАРСТВЕННЫЙ ЭНЕРГЕТИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ В.И. ЛЕНИНА"" "; ИВАНОВСКИЙ ГОСУДАРСТВЕННЫЙ ЭНЕРГЕТИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ В.И. ЛЕНИНА ; Ивановская область ; Министерство образования и науки Российской Федерации ; 370 201 001.00   ; 5 624.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3729003774;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИВАНОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; ИВАНОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Ивановская область ; Министерство образования и науки Российской Федерации ; 370 201 001.00   ; 6 064.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3728012776;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИВАНОВСКАЯ ГОСУДАРСТВЕННАЯ МЕДИЦИНСКАЯ АКАДЕМИЯ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; ИВАНОВСКАЯ ГОСУДАРСТВЕННАЯ МЕДИЦИНСКАЯ АКАДЕМИЯ ; Ивановская область ; Министерство здравоохранения Российской Федерации ; 370 201 001.00   ; 2 573.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3728012818;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИВАНОВСКИЙ ГОСУДАРСТВЕННЫЙ ХИМИКО-ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ"" "; ИВАНОВСКИЙ ГОСУДАРСТВЕННЫЙ ХИМИКО-ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ ; Ивановская область ; Министерство образования и науки Российской Федерации ; 370 201 001.00   ; 4 434.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3702698511;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИВАНОВСКИЙ ГОСУДАРСТВЕННЫЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"" "; ИВАНОВСКИЙ ГОСУДАРСТВЕННЫЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ; Ивановская область ; Министерство образования и науки Российской Федерации ; 370 201 001.00   ; 4 754.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3728012857;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИВАНОВСКАЯ ГОСУДАРСТВЕННАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ ИМЕНИ Д.К. БЕЛЯЕВА"" "; ИВАНОВСКАЯ ГОСУДАРСТВЕННАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ ИМЕНИ Д.К. БЕЛЯЕВА ; Ивановская область ; Министерство сельского хозяйства Российской Федерации ; 370 201 001.00   ; 1 935.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7534000257;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ЗАБАЙКАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; ЗАБАЙКАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Забайкальский край ; Министерство образования и науки Российской Федерации ; 753 601 001.00   ; 14 843.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7536010483;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ЧИТИНСКАЯ ГОСУДАРСТВЕННАЯ МЕДИЦИНСКАЯ АКАДЕМИЯ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; ЧИТИНСКАЯ ГОСУДАРСТВЕННАЯ МЕДИЦИНСКАЯ АКАДЕМИЯ ; Забайкальский край ; Министерство здравоохранения Российской Федерации ; 753 601 001.00   ; 2 389.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7901009072;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ПРИАМУРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ ШОЛОМ-АЛЕЙХЕМА"" "; ПРИАМУРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ ШОЛОМ-АЛЕЙХЕМА ; Еврейская автономная область ; Министерство образования и науки Российской Федерации ; 790 101 001.00   ; 2 177.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3666029505;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Воронежская область ; Министерство образования и науки Российской Федерации ; 366 601 001.00   ; 19 188.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3662020886;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"" "; ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ; Воронежская область ; Министерство образования и науки Российской Федерации ; 366 201 001.00   ; 17 284.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3666027794;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ИМЕНИ Н. Н. БУРДЕНКО"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ИМЕНИ Н. Н. БУРДЕНКО ; Воронежская область ; Министерство здравоохранения Российской Федерации ; 366 601 001.00   ; 5 194.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3666031208;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ ИМПЕРАТОРА ПЕТРА I"" "; ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ ИМПЕРАТОРА ПЕТРА I ; Воронежская область ; Министерство сельского хозяйства Российской Федерации ; 366 601 001.00   ; 15 593.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3666026776;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИНЖЕНЕРНЫХ ТЕХНОЛОГИЙ"" "; ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИНЖЕНЕРНЫХ ТЕХНОЛОГИЙ ; Воронежская область ; Министерство образования и науки Российской Федерации ; 366 601 001.00   ; 6 699.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3666008174;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ"" "; ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ; Воронежская область ; Министерство образования и науки Российской Федерации ; 366 601 001.00   ; 6 285.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
3666012325;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ЛЕСОТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ Г.Ф. МОРОЗОВА"" "; ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ЛЕСОТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ Г.Ф. МОРОЗОВА ; Воронежская область ; Министерство образования и науки Российской Федерации ; 366 601 001.00   ; 4 469.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
